,Time,Average Demand,Peak,Off Peak
19,2020-12-20 19:00:00,1250.5,0.0,1250.5
19,2020-06-25 19:00:00,860.5,860.5,0.0
19,2020-01-18 19:00:00,2214.0,0.0,2214.0
19,2020-02-05 19:00:00,1836.0,1836.0,0.0
19,2020-04-15 19:00:00,998.5,998.5,0.0
19,2020-01-28 19:00:00,2330.0,2330.0,0.0
19,2020-07-21 19:00:00,1147.5,1147.5,0.0
19,2020-05-27 19:00:00,1203.5,1203.5,0.0
19,2020-12-28 19:00:00,1087.0,1087.0,0.0
19,2020-01-02 19:00:00,1411.0,1411.0,0.0
19,2020-02-09 19:00:00,2085.0,0.0,2085.0
19,2020-01-29 19:00:00,2303.5,2303.5,0.0
19,2020-09-26 19:00:00,2348.0,0.0,2348.0
19,2020-01-27 19:00:00,2303.5,2303.5,0.0
19,2020-01-19 19:00:00,2066.0,0.0,2066.0
19,2020-07-02 19:00:00,1048.0,1048.0,0.0
19,2020-04-14 19:00:00,1024.0,1024.0,0.0
19,2020-06-26 19:00:00,881.5,881.5,0.0
19,2020-01-26 19:00:00,2070.5,0.0,2070.5
19,2020-12-22 19:00:00,1150.5,1150.5,0.0
19,2020-09-27 19:00:00,2564.0,0.0,2564.0
19,2020-06-27 19:00:00,913.5,0.0,913.5
19,2020-06-30 19:00:00,839.5,839.5,0.0
19,2020-12-27 19:00:00,1030.5,0.0,1030.5
19,2020-12-21 19:00:00,1101.5,1101.5,0.0
19,2020-09-18 19:00:00,1915.5,1915.5,0.0
19,2020-03-06 19:00:00,2242.0,2242.0,0.0
19,2020-01-05 19:00:00,1864.0,0.0,1864.0
19,2020-12-04 19:00:00,1236.5,1236.5,0.0
19,2020-03-17 19:00:00,1271.5,1271.5,0.0
19,2020-12-05 19:00:00,1214.5,0.0,1214.5
19,2020-09-11 19:00:00,2040.5,2040.5,0.0
19,2020-06-15 19:00:00,1087.0,1087.0,0.0
19,2020-05-21 19:00:00,1101.5,1101.5,0.0
19,2020-02-01 19:00:00,1781.5,0.0,1781.5
19,2020-01-11 19:00:00,2170.5,0.0,2170.5
19,2020-04-26 19:00:00,1020.5,0.0,1020.5
19,2020-11-04 19:00:00,2199.0,2199.0,0.0
19,2020-02-17 19:00:00,2373.5,2373.5,0.0
19,2020-09-10 19:00:00,2386.5,2386.5,0.0
19,2020-03-16 19:00:00,1317.0,1317.0,0.0
19,2020-07-10 19:00:00,1180.5,1180.5,0.0
19,2020-09-12 19:00:00,2193.0,0.0,2193.0
19,2020-12-06 19:00:00,1183.0,0.0,1183.0
19,2020-03-15 19:00:00,1448.5,0.0,1448.5
19,2020-06-16 19:00:00,1123.5,1123.5,0.0
19,2020-04-02 19:00:00,1002.0,1002.0,0.0
19,2020-01-12 19:00:00,2087.5,0.0,2087.5
19,2020-04-25 19:00:00,1069.5,0.0,1069.5
19,2020-03-07 19:00:00,2117.5,0.0,2117.5
19,2020-12-07 19:00:00,1210.0,1210.0,0.0
19,2020-09-13 19:00:00,2220.0,0.0,2220.0
19,2020-01-07 19:00:00,2171.5,2171.5,0.0
19,2020-04-06 19:00:00,1090.5,1090.5,0.0
19,2020-03-18 19:00:00,1217.5,1217.5,0.0
19,2020-02-18 19:00:00,2378.5,2378.5,0.0
19,2020-07-12 19:00:00,1097.5,0.0,1097.5
19,2020-04-29 19:00:00,1134.0,1134.0,0.0
19,2020-12-01 19:00:00,1331.0,1331.0,0.0
19,2020-04-04 21:00:00,1154.5,0.0,1154.5
19,2020-06-13 19:00:00,964.0,0.0,964.0
19,2020-03-21 19:00:00,1066.0,0.0,1066.0
19,2020-01-09 19:00:00,2872.5,2872.5,0.0
19,2020-09-08 19:00:00,2531.0,2531.0,0.0
19,2020-12-02 19:00:00,1303.5,1303.5,0.0
19,2020-01-10 19:00:00,2316.0,2316.0,0.0
19,2020-02-19 19:00:00,2422.5,2422.5,0.0
19,2020-04-27 19:00:00,972.0,972.0,0.0
19,2020-05-20 19:00:00,993.5,993.5,0.0
19,2020-04-28 19:00:00,1069.5,1069.5,0.0
19,2020-01-08 19:00:00,2375.5,2375.5,0.0
19,2020-12-03 19:00:00,1324.0,1324.0,0.0
19,2020-09-09 19:00:00,2480.0,2480.0,0.0
19,2020-02-02 19:00:00,1630.0,0.0,1630.0
19,2020-06-14 19:00:00,1105.0,0.0,1105.0
19,2020-07-11 19:00:00,1202.0,0.0,1202.0
19,2020-04-03 19:00:00,1087.0,1087.0,0.0
19,2020-03-19 19:00:00,1225.5,1225.5,0.0
19,2020-04-05 19:00:00,1180.5,0.0,1180.5
19,2020-11-06 19:00:00,2323.0,2323.0,0.0
19,2020-03-20 19:00:00,1317.0,1317.0,0.0
19,2020-05-22 19:00:00,1052.0,1052.0,0.0
19,2020-03-14 19:00:00,1429.0,0.0,1429.0
19,2020-02-16 19:00:00,2174.0,0.0,2174.0
19,2020-02-15 19:00:00,2495.5,0.0,2495.5
19,2020-01-13 19:00:00,2343.5,2343.5,0.0
19,2020-12-10 19:00:00,1282.0,1282.0,0.0
19,2020-03-10 19:00:00,2383.0,2383.0,0.0
19,2020-09-16 19:00:00,2260.5,2260.5,0.0
19,2020-05-23 19:00:00,1087.0,0.0,1087.0
19,2020-06-19 19:00:00,1139.5,1139.5,0.0
19,2020-04-22 19:00:00,938.0,938.0,0.0
19,2020-01-14 19:00:00,2306.5,2306.5,0.0
19,2020-04-07 19:00:00,1196.0,1196.0,0.0
19,2020-03-09 19:00:00,2627.5,2627.5,0.0
19,2020-12-11 19:00:00,1229.0,1229.0,0.0
19,2020-05-31 19:00:00,988.0,0.0,988.0
19,2020-02-14 19:00:00,2365.5,2365.5,0.0
19,2020-09-17 19:00:00,2297.0,2297.0,0.0
19,2020-07-07 19:00:00,1004.0,1004.0,0.0
19,2020-12-31 19:00:00,960.5,960.5,0.0
19,2020-03-08 20:00:00,2163.5,0.0,2163.5
19,2020-12-12 19:00:00,1225.5,0.0,1225.5
19,2020-04-21 19:00:00,953.5,953.5,0.0
19,2020-06-20 19:00:00,968.0,0.0,968.0
19,2020-11-03 19:00:00,2139.5,2139.5,0.0
19,2020-01-06 19:00:00,2271.5,2271.5,0.0
19,2020-03-11 19:00:00,2333.5,2333.5,0.0
19,2020-12-26 19:00:00,1073.0,0.0,1073.0
19,2020-09-14 19:00:00,2037.0,2037.0,0.0
19,2020-06-17 19:00:00,1054.5,1054.5,0.0
19,2020-04-23 19:00:00,1017.0,1017.0,0.0
19,2020-04-01 19:00:00,1044.5,1044.5,0.0
19,2020-03-12 19:00:00,2106.5,2106.5,0.0
19,2020-12-08 19:00:00,1221.5,1221.5,0.0
19,2020-04-24 19:00:00,979.0,979.0,0.0
19,2020-07-09 19:00:00,1050.5,1050.5,0.0
19,2020-12-09 19:00:00,1235.5,1235.5,0.0
19,2020-02-03 19:00:00,1759.5,1759.5,0.0
19,2020-11-07 19:00:00,2167.5,0.0,2167.5
19,2020-07-08 19:00:00,1047.5,1047.5,0.0
19,2020-03-13 19:00:00,1589.5,1589.5,0.0
19,2020-06-18 19:00:00,1136.5,1136.5,0.0
19,2020-09-15 19:00:00,2071.0,2071.0,0.0
20,2020-02-29 20:00:00,1896.0,0.0,1896.0
20,2020-02-04 20:00:00,1728.5,1728.5,0.0
20,2020-02-06 20:00:00,1760.0,1760.0,0.0
20,2020-06-01 20:00:00,980.0,980.0,0.0
20,2020-07-19 20:00:00,1151.0,0.0,1151.0
20,2020-07-20 20:00:00,1127.5,1127.5,0.0
20,2020-06-02 20:00:00,1126.5,1126.5,0.0
20,2020-11-06 20:00:00,2264.0,2264.0,0.0
20,2020-05-31 20:00:00,975.5,0.0,975.5
20,2020-02-03 20:00:00,1661.0,1661.0,0.0
20,2020-05-14 20:00:00,1195.0,1195.0,0.0
20,2020-11-07 20:00:00,2216.0,0.0,2216.0
20,2020-05-30 20:00:00,1152.0,0.0,1152.0
20,2020-02-02 20:00:00,1623.5,0.0,1623.5
20,2020-02-05 20:00:00,1724.5,1724.5,0.0
20,2020-05-13 20:00:00,1133.0,1133.0,0.0
20,2020-02-28 20:00:00,1941.0,1941.0,0.0
20,2020-11-04 20:00:00,2191.5,2191.5,0.0
20,2020-11-08 20:00:00,2231.5,0.0,2231.5
20,2020-02-27 20:00:00,2109.5,2109.5,0.0
20,2020-02-01 20:00:00,1569.0,0.0,1569.0
20,2020-11-01 20:00:00,2063.5,0.0,2063.5
20,2020-06-30 20:00:00,874.5,874.5,0.0
20,2020-11-03 20:00:00,2067.0,2067.0,0.0
20,2020-11-02 20:00:00,1976.0,1976.0,0.0
20,2020-11-09 20:00:00,2348.0,2348.0,0.0
20,2020-07-12 20:00:00,1087.0,0.0,1087.0
20,2020-05-29 20:00:00,1158.5,1158.5,0.0
20,2020-07-09 20:00:00,989.5,989.5,0.0
20,2020-05-18 20:00:00,1062.0,1062.0,0.0
20,2020-06-17 20:00:00,996.5,996.5,0.0
20,2020-11-05 20:00:00,2300.5,2300.5,0.0
20,2020-07-08 20:00:00,985.0,985.0,0.0
20,2020-02-22 20:00:00,1799.5,0.0,1799.5
20,2020-06-09 20:00:00,1048.0,1048.0,0.0
20,2020-05-22 20:00:00,1066.0,1066.0,0.0
20,2020-06-18 20:00:00,1134.0,1134.0,0.0
20,2020-05-23 20:00:00,1119.0,0.0,1119.0
20,2020-06-19 20:00:00,1104.5,1104.5,0.0
20,2020-07-15 20:00:00,1076.0,1076.0,0.0
20,2020-07-07 20:00:00,970.0,970.0,0.0
20,2020-02-14 20:00:00,2185.0,2185.0,0.0
20,2020-06-08 20:00:00,1133.5,1133.5,0.0
20,2020-05-17 20:00:00,1083.5,0.0,1083.5
20,2020-02-15 20:00:00,2267.0,0.0,2267.0
20,2020-02-16 20:00:00,2188.5,0.0,2188.5
20,2020-06-10 20:00:00,1397.5,1397.5,0.0
20,2020-07-14 20:00:00,1007.5,1007.5,0.0
20,2020-06-12 20:00:00,1152.5,1152.5,0.0
20,2020-06-13 20:00:00,968.0,0.0,968.0
20,2020-02-19 20:00:00,2258.0,2258.0,0.0
20,2020-05-20 20:00:00,1045.0,1045.0,0.0
20,2020-05-19 20:00:00,1072.5,1072.5,0.0
20,2020-02-20 20:00:00,2319.5,2319.5,0.0
20,2020-07-11 20:00:00,1109.0,0.0,1109.0
20,2020-06-14 20:00:00,1059.0,0.0,1059.0
20,2020-02-18 20:00:00,2055.5,2055.5,0.0
20,2020-06-11 20:00:00,1292.5,1292.5,0.0
20,2020-07-13 20:00:00,1062.5,1062.5,0.0
20,2020-05-21 20:00:00,1037.0,1037.0,0.0
20,2020-07-10 20:00:00,1145.0,1145.0,0.0
20,2020-06-15 20:00:00,1015.5,1015.5,0.0
20,2020-02-17 20:00:00,2178.0,2178.0,0.0
20,2020-02-21 20:00:00,2174.5,2174.5,0.0
20,2020-06-16 20:00:00,1055.0,1055.0,0.0
20,2020-06-20 20:00:00,913.0,0.0,913.0
20,2020-06-29 20:00:00,818.0,818.0,0.0
20,2020-02-13 20:00:00,2195.0,2195.0,0.0
20,2020-05-24 20:00:00,1037.5,0.0,1037.5
20,2020-06-05 20:00:00,1076.5,1076.5,0.0
20,2020-05-27 20:00:00,1203.0,1203.0,0.0
20,2020-02-09 20:00:00,2106.5,0.0,2106.5
20,2020-07-02 20:00:00,945.0,945.0,0.0
20,2020-06-26 20:00:00,807.5,807.5,0.0
20,2020-05-15 20:00:00,1048.5,1048.5,0.0
20,2020-06-27 20:00:00,857.0,0.0,857.0
20,2020-02-25 20:00:00,2178.0,2178.0,0.0
20,2020-02-08 20:00:00,1714.5,0.0,1714.5
20,2020-07-01 20:00:00,1058.5,1058.5,0.0
20,2020-07-18 20:00:00,1136.0,0.0,1136.0
20,2020-02-26 20:00:00,2153.5,2153.5,0.0
20,2020-06-04 20:00:00,1147.5,1147.5,0.0
20,2020-06-28 20:00:00,871.0,0.0,871.0
20,2020-02-07 20:00:00,1590.0,1590.0,0.0
20,2020-06-03 20:00:00,1137.5,1137.5,0.0
20,2020-05-28 20:00:00,1164.5,1164.5,0.0
20,2020-06-25 20:00:00,786.0,786.0,0.0
20,2020-07-17 20:00:00,985.5,985.5,0.0
20,2020-07-03 20:00:00,1034.5,1034.5,0.0
20,2020-07-06 20:00:00,1058.5,1058.5,0.0
20,2020-06-21 20:00:00,899.0,0.0,899.0
20,2020-06-07 20:00:00,1141.0,0.0,1141.0
20,2020-02-12 20:00:00,2106.5,2106.5,0.0
20,2020-05-25 20:00:00,1017.0,1017.0,0.0
20,2020-07-16 20:00:00,994.5,994.5,0.0
20,2020-07-05 20:00:00,1043.0,0.0,1043.0
20,2020-06-22 20:00:00,994.5,994.5,0.0
20,2020-06-23 20:00:00,951.0,951.0,0.0
20,2020-05-16 20:00:00,1188.0,0.0,1188.0
20,2020-02-11 20:00:00,2029.5,2029.5,0.0
20,2020-07-04 20:00:00,1118.5,0.0,1118.5
20,2020-02-24 20:00:00,2217.5,2217.5,0.0
20,2020-06-06 20:00:00,1127.0,0.0,1127.0
20,2020-05-26 20:00:00,1246.5,1246.5,0.0
20,2020-06-24 20:00:00,864.5,864.5,0.0
20,2020-02-10 20:00:00,2135.5,2135.5,0.0
20,2020-02-23 20:00:00,2099.0,0.0,2099.0
20,2020-07-21 20:00:00,1098.5,1098.5,0.0
20,2020-04-21 20:00:00,953.5,953.5,0.0
20,2020-10-30 20:00:00,1869.5,1869.5,0.0
20,2020-03-23 20:00:00,1076.5,1076.5,0.0
20,2020-09-19 20:00:00,1791.5,0.0,1791.5
20,2020-04-20 20:00:00,988.0,988.0,0.0
20,2020-01-31 20:00:00,2008.0,2008.0,0.0
20,2020-03-24 20:00:00,1059.0,1059.0,0.0
20,2020-12-18 20:00:00,1215.0,1215.0,0.0
20,2020-09-20 20:00:00,1839.5,0.0,1839.5
20,2020-09-18 20:00:00,1791.5,1791.5,0.0
20,2020-03-25 20:00:00,1073.0,1073.0,0.0
20,2020-09-17 20:00:00,2054.5,2054.5,0.0
20,2020-04-22 20:00:00,931.5,931.5,0.0
20,2020-12-26 20:00:00,990.5,0.0,990.5
20,2020-10-29 20:00:00,2260.5,2260.5,0.0
20,2020-01-21 20:00:00,2139.0,2139.0,0.0
20,2020-03-04 20:00:00,2192.0,2192.0,0.0
20,2020-10-31 20:00:00,1714.5,0.0,1714.5
20,2020-04-19 20:00:00,1054.5,0.0,1054.5
20,2020-09-21 20:00:00,1962.5,1962.5,0.0
20,2020-03-19 20:00:00,1214.5,1214.5,0.0
20,2020-09-24 20:00:00,2488.0,2488.0,0.0
20,2020-04-16 20:00:00,984.0,984.0,0.0
20,2020-03-20 20:00:00,1268.0,1268.0,0.0
20,2020-12-27 20:00:00,991.0,0.0,991.0
20,2020-09-23 20:00:00,2401.5,2401.5,0.0
20,2020-04-17 20:00:00,950.0,950.0,0.0
20,2020-12-02 20:00:00,1267.5,1267.5,0.0
20,2020-01-20 20:00:00,2146.0,2146.0,0.0
20,2020-03-21 20:00:00,1031.0,0.0,1031.0
20,2020-09-22 20:00:00,2022.0,2022.0,0.0
20,2020-04-18 20:00:00,1020.5,0.0,1020.5
20,2020-03-01 20:00:00,2056.0,0.0,2056.0
20,2020-12-01 20:00:00,1243.5,1243.5,0.0
20,2020-03-22 20:00:00,1108.0,0.0,1108.0
20,2020-09-16 20:00:00,2264.0,2264.0,0.0
20,2020-12-03 20:00:00,1317.5,1317.5,0.0
20,2020-09-15 20:00:00,1937.5,1937.5,0.0
20,2020-03-26 20:00:00,1195.5,1195.5,0.0
20,2020-09-09 20:00:00,2297.0,2297.0,0.0
20,2020-04-28 20:00:00,1026.5,1026.5,0.0
20,2020-10-25 20:00:00,2127.0,0.0,2127.0
20,2020-03-31 20:00:00,1055.5,1055.5,0.0
20,2020-01-30 20:00:00,2195.5,2195.5,0.0
20,2020-12-19 20:00:00,1166.0,0.0,1166.0
20,2020-01-23 20:00:00,2116.5,2116.5,0.0
20,2020-09-08 20:00:00,2301.0,2301.0,0.0
20,2020-10-24 20:00:00,2077.5,0.0,2077.5
20,2020-10-01 20:00:00,2322.5,2322.5,0.0
20,2020-09-07 20:00:00,2174.0,2174.0,0.0
20,2020-04-30 20:00:00,1157.5,1157.5,0.0
20,2020-10-23 20:00:00,2390.0,2390.0,0.0
20,2020-10-02 20:00:00,2004.5,2004.5,0.0
20,2020-04-29 20:00:00,1118.5,1118.5,0.0
20,2020-04-27 20:00:00,1023.5,1023.5,0.0
20,2020-09-10 20:00:00,2253.0,2253.0,0.0
20,2020-03-30 20:00:00,1090.5,1090.5,0.0
20,2020-10-28 20:00:00,2355.0,2355.0,0.0
20,2020-09-14 20:00:00,1903.5,1903.5,0.0
20,2020-04-24 20:00:00,1051.5,1051.5,0.0
20,2020-03-27 20:00:00,1125.5,1125.5,0.0
20,2020-09-13 20:00:00,2205.5,0.0,2205.5
20,2020-04-25 20:00:00,1087.0,0.0,1087.0
20,2020-12-25 20:00:00,1125.5,1125.5,0.0
20,2020-10-27 20:00:00,2171.0,2171.0,0.0
20,2020-03-28 20:00:00,1125.5,0.0,1125.5
20,2020-09-12 20:00:00,2117.0,0.0,2117.0
20,2020-01-22 20:00:00,2188.5,2188.5,0.0
20,2020-03-29 20:00:00,1101.0,0.0,1101.0
20,2020-04-26 20:00:00,1034.5,0.0,1034.5
20,2020-10-26 20:00:00,2103.5,2103.5,0.0
20,2020-09-11 20:00:00,1912.0,1912.0,0.0
20,2020-04-23 20:00:00,1038.0,1038.0,0.0
20,2020-09-06 20:00:00,2051.5,0.0,2051.5
20,2020-09-25 20:00:00,2336.0,2336.0,0.0
20,2020-04-15 20:00:00,1013.0,1013.0,0.0
20,2020-04-04 22:00:00,1139.5,0.0,1139.5
20,2020-03-03 20:00:00,2121.0,2121.0,0.0
20,2020-01-09 20:00:00,2765.0,2765.0,0.0
20,2020-12-11 20:00:00,1169.0,1169.0,0.0
20,2020-12-16 20:00:00,1275.0,1275.0,0.0
20,2020-01-08 20:00:00,2033.5,2033.5,0.0
20,2020-01-10 20:00:00,2113.0,2113.0,0.0
20,2020-04-05 20:00:00,1165.0,0.0,1165.0
20,2020-03-10 20:00:00,2249.5,2249.5,0.0
20,2020-01-07 20:00:00,2135.5,2135.5,0.0
20,2020-04-06 20:00:00,1040.5,1040.5,0.0
20,2020-12-10 20:00:00,1239.0,1239.0,0.0
20,2020-12-29 20:00:00,937.5,937.5,0.0
20,2020-03-11 20:00:00,1994.0,1994.0,0.0
20,2020-03-09 20:00:00,2454.5,2454.5,0.0
20,2020-03-08 21:00:00,2038.0,0.0,2038.0
20,2020-12-12 20:00:00,1218.0,0.0,1218.0
20,2020-04-03 20:00:00,1087.0,1087.0,0.0
20,2020-01-15 20:00:00,2142.5,2142.5,0.0
20,2020-12-31 20:00:00,927.0,927.0,0.0
20,2020-12-14 20:00:00,1218.0,1218.0,0.0
20,2020-01-14 20:00:00,2063.0,2063.0,0.0
20,2020-03-05 20:00:00,2157.0,2157.0,0.0
20,2020-03-06 20:00:00,2070.5,2070.5,0.0
20,2020-01-13 20:00:00,2296.5,2296.5,0.0
20,2020-04-01 20:00:00,1020.5,1020.5,0.0
20,2020-12-13 20:00:00,1136.0,0.0,1136.0
20,2020-01-12 20:00:00,2021.5,0.0,2021.5
20,2020-04-02 20:00:00,1024.0,1024.0,0.0
20,2020-12-30 20:00:00,1033.5,1033.5,0.0
20,2020-01-16 20:00:00,2254.5,2254.5,0.0
20,2020-03-07 20:00:00,1902.0,0.0,1902.0
20,2020-01-11 20:00:00,2020.0,0.0,2020.0
20,2020-01-06 20:00:00,2095.5,2095.5,0.0
20,2020-12-17 20:00:00,1261.0,1261.0,0.0
20,2020-04-07 20:00:00,1134.0,1134.0,0.0
20,2020-01-05 20:00:00,1743.0,0.0,1743.0
20,2020-09-30 20:00:00,2339.5,2339.5,0.0
20,2020-03-16 20:00:00,1296.0,1296.0,0.0
20,2020-09-29 20:00:00,2829.5,2829.5,0.0
20,2020-04-12 20:00:00,1155.5,0.0,1155.5
20,2020-09-28 20:00:00,2718.0,2718.0,0.0
20,2020-04-13 20:00:00,1243.5,1243.5,0.0
20,2020-12-06 20:00:00,1150.0,0.0,1150.0
20,2020-12-05 20:00:00,1172.5,0.0,1172.5
20,2020-09-27 20:00:00,2506.0,0.0,2506.0
20,2020-04-14 20:00:00,1076.5,1076.5,0.0
20,2020-01-19 20:00:00,2033.5,0.0,2033.5
20,2020-12-04 20:00:00,1180.5,1180.5,0.0
20,2020-03-18 20:00:00,1204.0,1204.0,0.0
20,2020-09-26 20:00:00,2287.0,0.0,2287.0
20,2020-03-17 20:00:00,1225.0,1225.0,0.0
20,2020-12-28 20:00:00,1097.5,1097.5,0.0
20,2020-04-11 20:00:00,1024.0,0.0,1024.0
20,2020-03-15 20:00:00,1379.0,0.0,1379.0
20,2020-12-09 20:00:00,1239.5,1239.5,0.0
20,2020-03-12 20:00:00,2004.5,2004.5,0.0
20,2020-04-08 20:00:00,1090.5,1090.5,0.0
20,2020-01-18 20:00:00,1842.0,0.0,1842.0
20,2020-01-04 20:00:00,1435.5,0.0,1435.5
20,2020-12-08 20:00:00,1169.0,1169.0,0.0
20,2020-03-13 20:00:00,1477.0,1477.0,0.0
20,2020-01-03 20:00:00,1614.0,1614.0,0.0
20,2020-04-09 20:00:00,1083.5,1083.5,0.0
20,2020-01-02 20:00:00,1400.5,1400.5,0.0
20,2020-04-10 20:00:00,979.0,979.0,0.0
20,2020-12-07 20:00:00,1136.5,1136.5,0.0
20,2020-03-14 20:00:00,1418.5,0.0,1418.5
20,2020-03-02 20:00:00,2149.0,2149.0,0.0
20,2020-01-01 20:00:00,1180.5,1180.5,0.0
20,2020-01-17 20:00:00,2278.0,2278.0,0.0
20,2020-09-05 20:00:00,2030.0,0.0,2030.0
20,2020-12-15 20:00:00,1172.5,1172.5,0.0
20,2020-01-25 20:00:00,1784.5,0.0,1784.5
20,2020-10-07 20:00:00,2252.5,2252.5,0.0
20,2020-05-03 20:00:00,1150.0,0.0,1150.0
20,2020-09-03 20:00:00,2179.0,2179.0,0.0
20,2020-10-19 20:00:00,2220.5,2220.5,0.0
20,2020-01-26 20:00:00,1923.0,0.0,1923.0
20,2020-10-16 20:00:00,2077.5,2077.5,0.0
20,2020-05-11 20:00:00,896.0,896.0,0.0
20,2020-05-08 20:00:00,965.0,965.0,0.0
20,2020-01-24 20:00:00,2066.5,2066.5,0.0
20,2020-07-27 20:00:00,1501.5,1501.5,0.0
20,2020-10-15 20:00:00,2599.0,2599.0,0.0
20,2020-12-20 20:00:00,1229.5,0.0,1229.5
20,2020-07-30 20:00:00,1134.0,1134.0,0.0
20,2020-12-21 20:00:00,1097.5,1097.5,0.0
20,2020-10-04 20:00:00,2001.5,0.0,2001.5
20,2020-07-24 20:00:00,1268.0,1268.0,0.0
20,2020-05-06 20:00:00,1094.0,1094.0,0.0
20,2020-10-21 20:00:00,2457.5,2457.5,0.0
20,2020-10-12 20:00:00,2159.5,2159.5,0.0
20,2020-10-06 20:00:00,2440.5,2440.5,0.0
20,2020-05-04 20:00:00,1090.5,1090.5,0.0
20,2020-09-01 20:00:00,2067.5,2067.5,0.0
20,2020-10-11 20:00:00,2067.5,0.0,2067.5
20,2020-07-31 20:00:00,1173.0,1173.0,0.0
20,2020-07-25 20:00:00,1380.0,0.0,1380.0
20,2020-05-10 20:00:00,1005.5,0.0,1005.5
20,2020-05-09 20:00:00,934.0,0.0,934.0
20,2020-07-26 20:00:00,1415.0,0.0,1415.0
20,2020-05-05 20:00:00,1150.5,1150.5,0.0
20,2020-09-02 20:00:00,2202.0,2202.0,0.0
20,2020-01-27 20:00:00,2163.0,2163.0,0.0
20,2020-10-05 20:00:00,2146.5,2146.5,0.0
20,2020-10-10 20:00:00,2351.5,0.0,2351.5
20,2020-10-17 20:00:00,1995.0,0.0,1995.0
20,2020-12-22 20:00:00,1118.5,1118.5,0.0
20,2020-10-13 20:00:00,2275.5,2275.5,0.0
20,2020-10-20 20:00:00,2149.0,2149.0,0.0
20,2020-10-08 20:00:00,2114.0,2114.0,0.0
20,2020-05-12 20:00:00,986.5,986.5,0.0
20,2020-07-23 20:00:00,1318.0,1318.0,0.0
20,2020-07-28 20:00:00,1329.5,1329.5,0.0
20,2020-12-24 20:00:00,1161.0,1161.0,0.0
20,2020-07-22 20:00:00,968.5,968.5,0.0
20,2020-10-18 20:00:00,2174.0,0.0,2174.0
20,2020-01-29 20:00:00,2297.0,2297.0,0.0
20,2020-10-03 20:00:00,1926.0,0.0,1926.0
20,2020-01-28 20:00:00,2210.0,2210.0,0.0
20,2020-10-14 20:00:00,2192.0,2192.0,0.0
20,2020-05-01 20:00:00,1143.0,1143.0,0.0
20,2020-10-09 20:00:00,2077.5,2077.5,0.0
20,2020-09-04 20:00:00,2088.5,2088.5,0.0
20,2020-07-29 20:00:00,1122.0,1122.0,0.0
20,2020-05-02 20:00:00,1129.0,0.0,1129.0
20,2020-12-23 20:00:00,1016.5,1016.5,0.0
20,2020-05-07 20:00:00,1111.5,1111.5,0.0
20,2020-10-22 20:00:00,2249.0,2249.0,0.0
21,2020-07-02 21:00:00,1090.5,1090.5,0.0
21,2020-01-02 21:00:00,1381.5,1381.5,0.0
21,2020-01-04 21:00:00,1370.0,0.0,1370.0
21,2020-09-27 21:00:00,2425.0,0.0,2425.0
21,2020-07-28 21:00:00,1415.5,1415.5,0.0
21,2020-01-27 21:00:00,2077.5,2077.5,0.0
21,2020-03-02 21:00:00,1962.0,1962.0,0.0
21,2020-02-27 21:00:00,1817.5,1817.5,0.0
21,2020-03-18 21:00:00,1200.0,1200.0,0.0
21,2020-02-16 21:00:00,2033.0,0.0,2033.0
21,2020-02-05 21:00:00,1686.0,1686.0,0.0
21,2020-04-14 21:00:00,1041.5,1041.5,0.0
21,2020-04-09 21:00:00,1062.5,1062.5,0.0
21,2020-04-08 21:00:00,1073.0,1073.0,0.0
21,2020-07-19 21:00:00,1205.0,0.0,1205.0
21,2020-11-08 21:00:00,2107.5,0.0,2107.5
21,2020-12-04 21:00:00,1180.5,1180.5,0.0
21,2020-01-03 21:00:00,1591.5,1591.5,0.0
21,2020-07-26 21:00:00,1449.0,0.0,1449.0
21,2020-05-07 21:00:00,1101.0,1101.0,0.0
21,2020-06-17 21:00:00,1139.5,1139.5,0.0
21,2020-05-30 21:00:00,1245.5,0.0,1245.5
21,2020-12-08 21:00:00,1125.5,1125.5,0.0
21,2020-03-13 21:00:00,1505.0,1505.0,0.0
21,2020-05-09 21:00:00,923.5,0.0,923.5
21,2020-10-10 21:00:00,2311.5,0.0,2311.5
21,2020-02-17 21:00:00,2132.0,2132.0,0.0
21,2020-03-17 21:00:00,1247.0,1247.0,0.0
21,2020-12-07 21:00:00,1094.0,1094.0,0.0
21,2020-03-16 21:00:00,1183.0,1183.0,0.0
21,2020-04-12 21:00:00,1072.0,0.0,1072.0
21,2020-10-09 21:00:00,1998.0,1998.0,0.0
21,2020-07-01 21:00:00,1169.5,1169.5,0.0
21,2020-06-23 21:00:00,921.0,921.0,0.0
21,2020-09-29 21:00:00,2665.0,2665.0,0.0
21,2020-06-15 21:00:00,1058.5,1058.5,0.0
21,2020-07-27 21:00:00,1604.0,1604.0,0.0
21,2020-12-05 21:00:00,1165.5,0.0,1165.5
21,2020-07-21 21:00:00,1239.0,1239.0,0.0
21,2020-05-28 21:00:00,1164.5,1164.5,0.0
21,2020-09-30 21:00:00,2224.0,2224.0,0.0
21,2020-09-28 21:00:00,2692.0,2692.0,0.0
21,2020-05-15 21:00:00,1055.5,1055.5,0.0
21,2020-04-10 21:00:00,980.0,980.0,0.0
21,2020-12-06 21:00:00,1158.0,0.0,1158.0
21,2020-01-25 21:00:00,1735.0,0.0,1735.0
21,2020-03-15 21:00:00,1378.5,0.0,1378.5
